date,country/region,province/state,confirmed,recovered,deaths,month,year,day,day_of_week,jenis_day,benua,season
2020-01-22,Indonesia,,0,0.0,0,1,2020,22,2,Workday,Asia,Wet Season
2020-01-23,Indonesia,,0,0.0,0,1,2020,23,3,Workday,Asia,Wet Season
2020-01-24,Indonesia,,0,0.0,0,1,2020,24,4,Workday,Asia,Wet Season
2020-01-25,Indonesia,,0,0.0,0,1,2020,25,5,Weekend,Asia,Wet Season
2020-01-26,Indonesia,,0,0.0,0,1,2020,26,6,Weekend,Asia,Wet Season
2020-01-27,Indonesia,,0,0.0,0,1,2020,27,0,Workday,Asia,Wet Season
2020-01-28,Indonesia,,0,0.0,0,1,2020,28,1,Workday,Asia,Wet Season
2020-01-29,Indonesia,,0,0.0,0,1,2020,29,2,Workday,Asia,Wet Season
2020-01-30,Indonesia,,0,0.0,0,1,2020,30,3,Workday,Asia,Wet Season
2020-01-31,Indonesia,,0,0.0,0,1,2020,31,4,Workday,Asia,Wet Season
2020-02-01,Indonesia,,0,0.0,0,2,2020,1,5,Weekend,Asia,Wet Season
2020-02-02,Indonesia,,0,0.0,0,2,2020,2,6,Weekend,Asia,Wet Season
2020-02-03,Indonesia,,0,0.0,0,2,2020,3,0,Workday,Asia,Wet Season
2020-02-04,Indonesia,,0,0.0,0,2,2020,4,1,Workday,Asia,Wet Season
2020-02-05,Indonesia,,0,0.0,0,2,2020,5,2,Workday,Asia,Wet Season
2020-02-06,Indonesia,,0,0.0,0,2,2020,6,3,Workday,Asia,Wet Season
2020-02-07,Indonesia,,0,0.0,0,2,2020,7,4,Workday,Asia,Wet Season
2020-02-08,Indonesia,,0,0.0,0,2,2020,8,5,Weekend,Asia,Wet Season
2020-02-09,Indonesia,,0,0.0,0,2,2020,9,6,Weekend,Asia,Wet Season
2020-02-10,Indonesia,,0,0.0,0,2,2020,10,0,Workday,Asia,Wet Season
2020-02-11,Indonesia,,0,0.0,0,2,2020,11,1,Workday,Asia,Wet Season
2020-02-12,Indonesia,,0,0.0,0,2,2020,12,2,Workday,Asia,Wet Season
2020-02-13,Indonesia,,0,0.0,0,2,2020,13,3,Workday,Asia,Wet Season
2020-02-14,Indonesia,,0,0.0,0,2,2020,14,4,Workday,Asia,Wet Season
2020-02-15,Indonesia,,0,0.0,0,2,2020,15,5,Weekend,Asia,Wet Season
2020-02-16,Indonesia,,0,0.0,0,2,2020,16,6,Weekend,Asia,Wet Season
2020-02-17,Indonesia,,0,0.0,0,2,2020,17,0,Workday,Asia,Wet Season
2020-02-18,Indonesia,,0,0.0,0,2,2020,18,1,Workday,Asia,Wet Season
2020-02-19,Indonesia,,0,0.0,0,2,2020,19,2,Workday,Asia,Wet Season
2020-02-20,Indonesia,,0,0.0,0,2,2020,20,3,Workday,Asia,Wet Season
2020-02-21,Indonesia,,0,0.0,0,2,2020,21,4,Workday,Asia,Wet Season
2020-02-22,Indonesia,,0,0.0,0,2,2020,22,5,Weekend,Asia,Wet Season
2020-02-23,Indonesia,,0,0.0,0,2,2020,23,6,Weekend,Asia,Wet Season
2020-02-24,Indonesia,,0,0.0,0,2,2020,24,0,Workday,Asia,Wet Season
2020-02-25,Indonesia,,0,0.0,0,2,2020,25,1,Workday,Asia,Wet Season
2020-02-26,Indonesia,,0,0.0,0,2,2020,26,2,Workday,Asia,Wet Season
2020-02-27,Indonesia,,0,0.0,0,2,2020,27,3,Workday,Asia,Wet Season
2020-02-28,Indonesia,,0,0.0,0,2,2020,28,4,Workday,Asia,Wet Season
2020-02-29,Indonesia,,0,0.0,0,2,2020,29,5,Weekend,Asia,Wet Season
2020-03-01,Indonesia,,0,0.0,0,3,2020,1,6,Weekend,Asia,Wet Season
2020-03-02,Indonesia,,2,0.0,0,3,2020,2,0,Workday,Asia,Wet Season
2020-03-03,Indonesia,,2,0.0,0,3,2020,3,1,Workday,Asia,Wet Season
2020-03-04,Indonesia,,2,0.0,0,3,2020,4,2,Workday,Asia,Wet Season
2020-03-05,Indonesia,,2,0.0,0,3,2020,5,3,Workday,Asia,Wet Season
2020-03-06,Indonesia,,4,0.0,0,3,2020,6,4,Workday,Asia,Wet Season
2020-03-07,Indonesia,,4,0.0,0,3,2020,7,5,Weekend,Asia,Wet Season
2020-03-08,Indonesia,,6,0.0,0,3,2020,8,6,Weekend,Asia,Wet Season
2020-03-09,Indonesia,,19,0.0,0,3,2020,9,0,Workday,Asia,Wet Season
2020-03-10,Indonesia,,27,2.0,0,3,2020,10,1,Workday,Asia,Wet Season
2020-03-11,Indonesia,,34,2.0,1,3,2020,11,2,Workday,Asia,Wet Season
2020-03-12,Indonesia,,34,2.0,1,3,2020,12,3,Workday,Asia,Wet Season
2020-03-13,Indonesia,,69,2.0,4,3,2020,13,4,Workday,Asia,Wet Season
2020-03-14,Indonesia,,96,8.0,5,3,2020,14,5,Weekend,Asia,Wet Season
2020-03-15,Indonesia,,117,8.0,5,3,2020,15,6,Weekend,Asia,Wet Season
2020-03-16,Indonesia,,134,8.0,5,3,2020,16,0,Workday,Asia,Wet Season
2020-03-17,Indonesia,,172,8.0,5,3,2020,17,1,Workday,Asia,Wet Season
2020-03-18,Indonesia,,227,11.0,19,3,2020,18,2,Workday,Asia,Wet Season
2020-03-19,Indonesia,,311,11.0,25,3,2020,19,3,Workday,Asia,Wet Season
2020-03-20,Indonesia,,369,15.0,32,3,2020,20,4,Workday,Asia,Wet Season
2020-03-21,Indonesia,,450,15.0,38,3,2020,21,5,Weekend,Asia,Wet Season
2020-03-22,Indonesia,,514,29.0,48,3,2020,22,6,Weekend,Asia,Wet Season
2020-03-23,Indonesia,,579,29.0,49,3,2020,23,0,Workday,Asia,Wet Season
2020-03-24,Indonesia,,686,30.0,55,3,2020,24,1,Workday,Asia,Wet Season
2020-03-25,Indonesia,,790,31.0,58,3,2020,25,2,Workday,Asia,Wet Season
2020-03-26,Indonesia,,893,35.0,78,3,2020,26,3,Workday,Asia,Wet Season
2020-03-27,Indonesia,,1046,46.0,87,3,2020,27,4,Workday,Asia,Wet Season
2020-03-28,Indonesia,,1155,59.0,102,3,2020,28,5,Weekend,Asia,Wet Season
2020-03-29,Indonesia,,1285,64.0,114,3,2020,29,6,Weekend,Asia,Wet Season
2020-03-30,Indonesia,,1414,75.0,122,3,2020,30,0,Workday,Asia,Wet Season
2020-03-31,Indonesia,,1528,81.0,136,3,2020,31,1,Workday,Asia,Wet Season
2020-04-01,Indonesia,,1677,103.0,157,4,2020,1,2,Workday,Asia,Dry Season
2020-04-02,Indonesia,,1790,112.0,170,4,2020,2,3,Workday,Asia,Dry Season
2020-04-03,Indonesia,,1986,134.0,181,4,2020,3,4,Workday,Asia,Dry Season
2020-04-04,Indonesia,,2092,150.0,191,4,2020,4,5,Weekend,Asia,Dry Season
2020-04-05,Indonesia,,2273,164.0,198,4,2020,5,6,Weekend,Asia,Dry Season
2020-04-06,Indonesia,,2491,192.0,209,4,2020,6,0,Workday,Asia,Dry Season
2020-04-07,Indonesia,,2738,204.0,221,4,2020,7,1,Workday,Asia,Dry Season
2020-04-08,Indonesia,,2956,222.0,240,4,2020,8,2,Workday,Asia,Dry Season
2020-04-09,Indonesia,,3293,252.0,280,4,2020,9,3,Workday,Asia,Dry Season
2020-04-10,Indonesia,,3512,282.0,306,4,2020,10,4,Workday,Asia,Dry Season
2020-04-11,Indonesia,,3842,286.0,327,4,2020,11,5,Weekend,Asia,Dry Season
2020-04-12,Indonesia,,4241,359.0,373,4,2020,12,6,Weekend,Asia,Dry Season
2020-04-13,Indonesia,,4557,380.0,399,4,2020,13,0,Workday,Asia,Dry Season
2020-04-14,Indonesia,,4839,426.0,459,4,2020,14,1,Workday,Asia,Dry Season
2020-04-15,Indonesia,,5136,446.0,469,4,2020,15,2,Workday,Asia,Dry Season
2020-04-16,Indonesia,,5516,548.0,496,4,2020,16,3,Workday,Asia,Dry Season
2020-04-17,Indonesia,,5923,607.0,520,4,2020,17,4,Workday,Asia,Dry Season
2020-04-18,Indonesia,,6248,631.0,535,4,2020,18,5,Weekend,Asia,Dry Season
2020-04-19,Indonesia,,6575,686.0,582,4,2020,19,6,Weekend,Asia,Dry Season
2020-04-20,Indonesia,,6760,747.0,590,4,2020,20,0,Workday,Asia,Dry Season
2020-04-21,Indonesia,,7135,842.0,616,4,2020,21,1,Workday,Asia,Dry Season
2020-04-22,Indonesia,,7418,913.0,635,4,2020,22,2,Workday,Asia,Dry Season
2020-04-23,Indonesia,,7775,960.0,647,4,2020,23,3,Workday,Asia,Dry Season
2020-04-24,Indonesia,,8211,1002.0,689,4,2020,24,4,Workday,Asia,Dry Season
2020-04-25,Indonesia,,8607,1042.0,720,4,2020,25,5,Weekend,Asia,Dry Season
2020-04-26,Indonesia,,8882,1107.0,743,4,2020,26,6,Weekend,Asia,Dry Season
2020-04-27,Indonesia,,9096,1151.0,765,4,2020,27,0,Workday,Asia,Dry Season
2020-04-28,Indonesia,,9511,1254.0,773,4,2020,28,1,Workday,Asia,Dry Season
2020-04-29,Indonesia,,9771,1391.0,784,4,2020,29,2,Workday,Asia,Dry Season
2020-04-30,Indonesia,,10118,1522.0,792,4,2020,30,3,Workday,Asia,Dry Season
2020-05-01,Indonesia,,10551,1591.0,800,5,2020,1,4,Workday,Asia,Dry Season
2020-05-02,Indonesia,,10843,1665.0,831,5,2020,2,5,Weekend,Asia,Dry Season
2020-05-03,Indonesia,,11192,1876.0,845,5,2020,3,6,Weekend,Asia,Dry Season
2020-05-04,Indonesia,,11587,1954.0,864,5,2020,4,0,Workday,Asia,Dry Season
2020-05-05,Indonesia,,12071,2197.0,872,5,2020,5,1,Workday,Asia,Dry Season
2020-05-06,Indonesia,,12438,2317.0,895,5,2020,6,2,Workday,Asia,Dry Season
2020-05-07,Indonesia,,12776,2381.0,930,5,2020,7,3,Workday,Asia,Dry Season
2020-05-08,Indonesia,,13112,2494.0,943,5,2020,8,4,Workday,Asia,Dry Season
2020-05-09,Indonesia,,13645,2607.0,959,5,2020,9,5,Weekend,Asia,Dry Season
2020-05-10,Indonesia,,14032,2698.0,973,5,2020,10,6,Weekend,Asia,Dry Season
2020-05-11,Indonesia,,14265,2881.0,991,5,2020,11,0,Workday,Asia,Dry Season
2020-05-12,Indonesia,,14749,3063.0,1007,5,2020,12,1,Workday,Asia,Dry Season
2020-05-13,Indonesia,,15438,3287.0,1028,5,2020,13,2,Workday,Asia,Dry Season
2020-05-14,Indonesia,,16006,3518.0,1043,5,2020,14,3,Workday,Asia,Dry Season
2020-05-15,Indonesia,,16496,3803.0,1076,5,2020,15,4,Workday,Asia,Dry Season
2020-05-16,Indonesia,,17025,3911.0,1089,5,2020,16,5,Weekend,Asia,Dry Season
2020-05-17,Indonesia,,17514,4129.0,1148,5,2020,17,6,Weekend,Asia,Dry Season
2020-05-18,Indonesia,,18010,4324.0,1191,5,2020,18,0,Workday,Asia,Dry Season
2020-05-19,Indonesia,,18496,4467.0,1221,5,2020,19,1,Workday,Asia,Dry Season
2020-05-20,Indonesia,,19189,4575.0,1242,5,2020,20,2,Workday,Asia,Dry Season
2020-05-21,Indonesia,,20162,4838.0,1278,5,2020,21,3,Workday,Asia,Dry Season
2020-05-22,Indonesia,,20796,5057.0,1326,5,2020,22,4,Workday,Asia,Dry Season
2020-05-23,Indonesia,,21745,5249.0,1351,5,2020,23,5,Weekend,Asia,Dry Season
2020-05-24,Indonesia,,22271,5402.0,1372,5,2020,24,6,Weekend,Asia,Dry Season
2020-05-25,Indonesia,,22750,5642.0,1391,5,2020,25,0,Workday,Asia,Dry Season
2020-05-26,Indonesia,,23165,5877.0,1418,5,2020,26,1,Workday,Asia,Dry Season
2020-05-27,Indonesia,,23851,6057.0,1473,5,2020,27,2,Workday,Asia,Dry Season
2020-05-28,Indonesia,,24538,6240.0,1496,5,2020,28,3,Workday,Asia,Dry Season
2020-05-29,Indonesia,,25216,6492.0,1520,5,2020,29,4,Workday,Asia,Dry Season
2020-05-30,Indonesia,,25773,7015.0,1573,5,2020,30,5,Weekend,Asia,Dry Season
2020-05-31,Indonesia,,26473,7308.0,1613,5,2020,31,6,Weekend,Asia,Dry Season
2020-06-01,Indonesia,,26940,7637.0,1641,6,2020,1,0,Workday,Asia,Dry Season
2020-06-02,Indonesia,,27549,7935.0,1663,6,2020,2,1,Workday,Asia,Dry Season
2020-06-03,Indonesia,,28233,8406.0,1698,6,2020,3,2,Workday,Asia,Dry Season
2020-06-04,Indonesia,,28818,8892.0,1721,6,2020,4,3,Workday,Asia,Dry Season
2020-06-05,Indonesia,,29521,9443.0,1770,6,2020,5,4,Workday,Asia,Dry Season
2020-06-06,Indonesia,,30514,9907.0,1801,6,2020,6,5,Weekend,Asia,Dry Season
2020-06-07,Indonesia,,31186,10498.0,1851,6,2020,7,6,Weekend,Asia,Dry Season
2020-06-08,Indonesia,,32033,10904.0,1883,6,2020,8,0,Workday,Asia,Dry Season
2020-06-09,Indonesia,,33076,11414.0,1923,6,2020,9,1,Workday,Asia,Dry Season
2020-06-10,Indonesia,,34316,12129.0,1959,6,2020,10,2,Workday,Asia,Dry Season
2020-06-11,Indonesia,,35295,12636.0,2000,6,2020,11,3,Workday,Asia,Dry Season
2020-06-12,Indonesia,,36406,13213.0,2048,6,2020,12,4,Workday,Asia,Dry Season
2020-06-13,Indonesia,,37420,13776.0,2091,6,2020,13,5,Weekend,Asia,Dry Season
2020-06-14,Indonesia,,38277,14531.0,2134,6,2020,14,6,Weekend,Asia,Dry Season
2020-06-15,Indonesia,,39294,15123.0,2198,6,2020,15,0,Workday,Asia,Dry Season
2020-06-16,Indonesia,,40400,15703.0,2231,6,2020,16,1,Workday,Asia,Dry Season
2020-06-17,Indonesia,,41431,16243.0,2276,6,2020,17,2,Workday,Asia,Dry Season
2020-06-18,Indonesia,,42762,16798.0,2339,6,2020,18,3,Workday,Asia,Dry Season
2020-06-19,Indonesia,,43803,17349.0,2373,6,2020,19,4,Workday,Asia,Dry Season
2020-06-20,Indonesia,,45029,17883.0,2429,6,2020,20,5,Weekend,Asia,Dry Season
2020-06-21,Indonesia,,45891,18404.0,2465,6,2020,21,6,Weekend,Asia,Dry Season
2020-06-22,Indonesia,,46845,18735.0,2500,6,2020,22,0,Workday,Asia,Dry Season
2020-06-23,Indonesia,,47896,19241.0,2535,6,2020,23,1,Workday,Asia,Dry Season
2020-06-24,Indonesia,,49009,19658.0,2573,6,2020,24,2,Workday,Asia,Dry Season
2020-06-25,Indonesia,,50187,20449.0,2620,6,2020,25,3,Workday,Asia,Dry Season
2020-06-26,Indonesia,,51427,21333.0,2683,6,2020,26,4,Workday,Asia,Dry Season
2020-06-27,Indonesia,,52812,21909.0,2720,6,2020,27,5,Weekend,Asia,Dry Season
2020-06-28,Indonesia,,54010,22936.0,2754,6,2020,28,6,Weekend,Asia,Dry Season
2020-06-29,Indonesia,,55092,23800.0,2805,6,2020,29,0,Workday,Asia,Dry Season
2020-06-30,Indonesia,,56385,24806.0,2876,6,2020,30,1,Workday,Asia,Dry Season
2020-07-01,Indonesia,,57770,25595.0,2934,7,2020,1,2,Workday,Asia,Dry Season
2020-07-02,Indonesia,,59394,26667.0,2987,7,2020,2,3,Workday,Asia,Dry Season
2020-07-03,Indonesia,,60695,27568.0,3036,7,2020,3,4,Workday,Asia,Dry Season
2020-07-04,Indonesia,,62142,28219.0,3089,7,2020,4,5,Weekend,Asia,Dry Season
2020-07-05,Indonesia,,63749,29105.0,3171,7,2020,5,6,Weekend,Asia,Dry Season
2020-07-06,Indonesia,,64958,29919.0,3241,7,2020,6,0,Workday,Asia,Dry Season
2020-07-07,Indonesia,,66226,30785.0,3309,7,2020,7,1,Workday,Asia,Dry Season
2020-07-08,Indonesia,,68079,31585.0,3359,7,2020,8,2,Workday,Asia,Dry Season
2020-07-09,Indonesia,,70736,32651.0,3417,7,2020,9,3,Workday,Asia,Dry Season
2020-07-10,Indonesia,,72347,33529.0,3469,7,2020,10,4,Workday,Asia,Dry Season
2020-07-11,Indonesia,,74018,34719.0,3535,7,2020,11,5,Weekend,Asia,Dry Season
2020-07-12,Indonesia,,75699,35638.0,3606,7,2020,12,6,Weekend,Asia,Dry Season
2020-07-13,Indonesia,,76981,36689.0,3656,7,2020,13,0,Workday,Asia,Dry Season
2020-07-14,Indonesia,,78572,37636.0,3710,7,2020,14,1,Workday,Asia,Dry Season
2020-07-15,Indonesia,,80094,39050.0,3797,7,2020,15,2,Workday,Asia,Dry Season
2020-07-16,Indonesia,,81668,40345.0,3873,7,2020,16,3,Workday,Asia,Dry Season
2020-07-17,Indonesia,,83130,41834.0,3957,7,2020,17,4,Workday,Asia,Dry Season
2020-07-18,Indonesia,,84882,43268.0,4016,7,2020,18,5,Weekend,Asia,Dry Season
2020-07-19,Indonesia,,86521,45401.0,4143,7,2020,19,6,Weekend,Asia,Dry Season
2020-07-20,Indonesia,,88214,46977.0,4239,7,2020,20,0,Workday,Asia,Dry Season
2020-07-21,Indonesia,,89869,48466.0,4320,7,2020,21,1,Workday,Asia,Dry Season
2020-07-22,Indonesia,,91751,50255.0,4459,7,2020,22,2,Workday,Asia,Dry Season
2020-07-23,Indonesia,,93657,52164.0,4576,7,2020,23,3,Workday,Asia,Dry Season
2020-07-24,Indonesia,,95418,53945.0,4665,7,2020,24,4,Workday,Asia,Dry Season
2020-07-25,Indonesia,,97286,55354.0,4714,7,2020,25,5,Weekend,Asia,Dry Season
2020-07-26,Indonesia,,98778,56655.0,4781,7,2020,26,6,Weekend,Asia,Dry Season
2020-07-27,Indonesia,,100303,58173.0,4838,7,2020,27,0,Workday,Asia,Dry Season
2020-07-28,Indonesia,,102051,60539.0,4901,7,2020,28,1,Workday,Asia,Dry Season
2020-07-29,Indonesia,,104432,62138.0,4975,7,2020,29,2,Workday,Asia,Dry Season
2020-07-30,Indonesia,,106336,64292.0,5058,7,2020,30,3,Workday,Asia,Dry Season
2020-07-31,Indonesia,,108376,65907.0,5131,7,2020,31,4,Workday,Asia,Dry Season
2020-08-01,Indonesia,,109936,67919.0,5193,8,2020,1,5,Weekend,Asia,Dry Season
2020-08-02,Indonesia,,111455,68975.0,5236,8,2020,2,6,Weekend,Asia,Dry Season
2020-08-03,Indonesia,,113134,70237.0,5302,8,2020,3,0,Workday,Asia,Dry Season
2020-08-04,Indonesia,,115056,72050.0,5388,8,2020,4,1,Workday,Asia,Dry Season
2020-08-05,Indonesia,,116871,73889.0,5452,8,2020,5,2,Workday,Asia,Dry Season
2020-08-06,Indonesia,,118753,75645.0,5521,8,2020,6,3,Workday,Asia,Dry Season
2020-08-07,Indonesia,,121226,77557.0,5593,8,2020,7,4,Workday,Asia,Dry Season
2020-08-08,Indonesia,,123503,79306.0,5658,8,2020,8,5,Weekend,Asia,Dry Season
2020-08-09,Indonesia,,125396,80952.0,5723,8,2020,9,6,Weekend,Asia,Dry Season
2020-08-10,Indonesia,,127083,82236.0,5765,8,2020,10,0,Workday,Asia,Dry Season
2020-08-11,Indonesia,,128776,83710.0,5824,8,2020,11,1,Workday,Asia,Dry Season
2020-08-12,Indonesia,,130718,85798.0,5903,8,2020,12,2,Workday,Asia,Dry Season
2020-08-13,Indonesia,,132816,87558.0,5968,8,2020,13,3,Workday,Asia,Dry Season
2020-08-14,Indonesia,,135123,89618.0,6021,8,2020,14,4,Workday,Asia,Dry Season
2020-08-15,Indonesia,,137468,91321.0,6071,8,2020,15,5,Weekend,Asia,Dry Season
2020-08-16,Indonesia,,139549,93103.0,6150,8,2020,16,6,Weekend,Asia,Dry Season
2020-08-17,Indonesia,,141370,94458.0,6207,8,2020,17,0,Workday,Asia,Dry Season
2020-08-18,Indonesia,,143043,96306.0,6277,8,2020,18,1,Workday,Asia,Dry Season
2020-08-19,Indonesia,,144945,98657.0,6346,8,2020,19,2,Workday,Asia,Dry Season
2020-08-20,Indonesia,,147211,100674.0,6418,8,2020,20,3,Workday,Asia,Dry Season
2020-08-21,Indonesia,,149408,102991.0,6500,8,2020,21,4,Workday,Asia,Dry Season
2020-08-22,Indonesia,,151498,105198.0,6594,8,2020,22,5,Weekend,Asia,Dry Season
2020-08-23,Indonesia,,153535,107500.0,6680,8,2020,23,6,Weekend,Asia,Dry Season
2020-08-24,Indonesia,,155412,111060.0,6759,8,2020,24,0,Workday,Asia,Dry Season
2020-08-25,Indonesia,,157859,112867.0,6858,8,2020,25,1,Workday,Asia,Dry Season
2020-08-26,Indonesia,,160165,115409.0,6944,8,2020,26,2,Workday,Asia,Dry Season
2020-08-27,Indonesia,,162884,118575.0,7064,8,2020,27,3,Workday,Asia,Dry Season
2020-08-28,Indonesia,,165887,120900.0,7169,8,2020,28,4,Workday,Asia,Dry Season
2020-08-29,Indonesia,,169195,122802.0,7261,8,2020,29,5,Weekend,Asia,Dry Season
2020-08-30,Indonesia,,172053,124185.0,7343,8,2020,30,6,Weekend,Asia,Dry Season
2020-08-31,Indonesia,,174796,125959.0,7417,8,2020,31,0,Workday,Asia,Dry Season
2020-09-01,Indonesia,,177571,128057.0,7505,9,2020,1,1,Workday,Asia,Dry Season
2020-09-02,Indonesia,,180646,129971.0,7616,9,2020,2,2,Workday,Asia,Dry Season
2020-09-03,Indonesia,,184268,132055.0,7750,9,2020,3,3,Workday,Asia,Dry Season
2020-09-04,Indonesia,,187537,134181.0,7832,9,2020,4,4,Workday,Asia,Dry Season
2020-09-05,Indonesia,,190665,136401.0,7940,9,2020,5,5,Weekend,Asia,Dry Season
2020-09-06,Indonesia,,194109,138575.0,8025,9,2020,6,6,Weekend,Asia,Dry Season
2020-09-07,Indonesia,,196989,140652.0,8130,9,2020,7,0,Workday,Asia,Dry Season
2020-09-08,Indonesia,,200035,142958.0,8230,9,2020,8,1,Workday,Asia,Dry Season
2020-09-09,Indonesia,,203342,145200.0,8336,9,2020,9,2,Workday,Asia,Dry Season
2020-09-10,Indonesia,,207203,147510.0,8456,9,2020,10,3,Workday,Asia,Dry Season
2020-09-11,Indonesia,,210940,150217.0,8544,9,2020,11,4,Workday,Asia,Dry Season
2020-09-12,Indonesia,,214746,152458.0,8650,9,2020,12,5,Weekend,Asia,Dry Season
2020-09-13,Indonesia,,218382,155010.0,8723,9,2020,13,6,Weekend,Asia,Dry Season
2020-09-14,Indonesia,,221523,158405.0,8841,9,2020,14,0,Workday,Asia,Dry Season
2020-09-15,Indonesia,,225030,161065.0,8965,9,2020,15,1,Workday,Asia,Dry Season
2020-09-16,Indonesia,,228993,164101.0,9100,9,2020,16,2,Workday,Asia,Dry Season
2020-09-17,Indonesia,,232628,166686.0,9222,9,2020,17,3,Workday,Asia,Dry Season
2020-09-18,Indonesia,,236519,170774.0,9336,9,2020,18,4,Workday,Asia,Dry Season
2020-09-19,Indonesia,,240687,174350.0,9448,9,2020,19,5,Weekend,Asia,Dry Season
2020-09-20,Indonesia,,244676,177327.0,9553,9,2020,20,6,Weekend,Asia,Dry Season
2020-09-21,Indonesia,,248852,180797.0,9677,9,2020,21,0,Workday,Asia,Dry Season
2020-09-22,Indonesia,,252923,184298.0,9837,9,2020,22,1,Workday,Asia,Dry Season
2020-09-23,Indonesia,,257388,187958.0,9977,9,2020,23,2,Workday,Asia,Dry Season
2020-09-24,Indonesia,,262022,191853.0,10105,9,2020,24,3,Workday,Asia,Dry Season
2020-09-25,Indonesia,,266845,196196.0,10218,9,2020,25,4,Workday,Asia,Dry Season
2020-09-26,Indonesia,,271339,199403.0,10308,9,2020,26,5,Weekend,Asia,Dry Season
2020-09-27,Indonesia,,275213,203014.0,10386,9,2020,27,6,Weekend,Asia,Dry Season
2020-09-28,Indonesia,,278722,206870.0,10473,9,2020,28,0,Workday,Asia,Dry Season
2020-09-29,Indonesia,,282724,210437.0,10601,9,2020,29,1,Workday,Asia,Dry Season
2020-09-30,Indonesia,,287008,214947.0,10740,9,2020,30,2,Workday,Asia,Dry Season
2020-10-01,Indonesia,,291182,218487.0,10856,10,2020,1,3,Workday,Asia,Wet Season
2020-10-02,Indonesia,,295499,221340.0,10972,10,2020,2,4,Workday,Asia,Wet Season
2020-10-03,Indonesia,,299506,225052.0,11055,10,2020,3,5,Weekend,Asia,Wet Season
2020-10-04,Indonesia,,303498,228453.0,11151,10,2020,4,6,Weekend,Asia,Wet Season
2020-10-05,Indonesia,,307120,232593.0,11253,10,2020,5,0,Workday,Asia,Wet Season
2020-10-06,Indonesia,,311176,236437.0,11374,10,2020,6,1,Workday,Asia,Wet Season
2020-10-07,Indonesia,,315714,240291.0,11472,10,2020,7,2,Workday,Asia,Wet Season
2020-10-08,Indonesia,,320564,244060.0,11580,10,2020,8,3,Workday,Asia,Wet Season
2020-10-09,Indonesia,,324658,247667.0,11677,10,2020,9,4,Workday,Asia,Wet Season
2020-10-10,Indonesia,,328952,251481.0,11765,10,2020,10,5,Weekend,Asia,Wet Season
2020-10-11,Indonesia,,333449,255027.0,11844,10,2020,11,6,Weekend,Asia,Wet Season
2020-10-12,Indonesia,,336716,258519.0,11935,10,2020,12,0,Workday,Asia,Wet Season
2020-10-13,Indonesia,,340622,263296.0,12027,10,2020,13,1,Workday,Asia,Wet Season
2020-10-14,Indonesia,,344749,267851.0,12156,10,2020,14,2,Workday,Asia,Wet Season
2020-10-15,Indonesia,,349160,273661.0,12268,10,2020,15,3,Workday,Asia,Wet Season
2020-10-16,Indonesia,,353461,277544.0,12347,10,2020,16,4,Workday,Asia,Wet Season
2020-10-17,Indonesia,,357762,281592.0,12431,10,2020,17,5,Weekend,Asia,Wet Season
2020-10-18,Indonesia,,361867,285324.0,12511,10,2020,18,6,Weekend,Asia,Wet Season
2020-10-19,Indonesia,,365240,289243.0,12617,10,2020,19,0,Workday,Asia,Wet Season
2020-10-20,Indonesia,,368842,293653.0,12734,10,2020,20,1,Workday,Asia,Wet Season
2020-10-21,Indonesia,,373109,297509.0,12857,10,2020,21,2,Workday,Asia,Wet Season
2020-10-22,Indonesia,,377541,301006.0,12959,10,2020,22,3,Workday,Asia,Wet Season
2020-10-23,Indonesia,,381910,305100.0,13077,10,2020,23,4,Workday,Asia,Wet Season
2020-10-24,Indonesia,,385980,309219.0,13205,10,2020,24,5,Weekend,Asia,Wet Season
2020-10-25,Indonesia,,389712,313764.0,13299,10,2020,25,6,Weekend,Asia,Wet Season
2020-10-26,Indonesia,,392934,317672.0,13411,10,2020,26,0,Workday,Asia,Wet Season
2020-10-27,Indonesia,,396454,322248.0,13512,10,2020,27,1,Workday,Asia,Wet Season
2020-10-28,Indonesia,,400483,325793.0,13612,10,2020,28,2,Workday,Asia,Wet Season
2020-10-29,Indonesia,,404048,329778.0,13701,10,2020,29,3,Workday,Asia,Wet Season
2020-10-30,Indonesia,,406945,334295.0,13782,10,2020,30,4,Workday,Asia,Wet Season
2020-10-31,Indonesia,,410088,337801.0,13869,10,2020,31,5,Weekend,Asia,Wet Season
2020-11-01,Indonesia,,412784,341942.0,13943,11,2020,1,6,Weekend,Asia,Wet Season
2020-11-02,Indonesia,,415402,345566.0,14044,11,2020,2,0,Workday,Asia,Wet Season
2020-11-03,Indonesia,,418375,349497.0,14146,11,2020,3,1,Workday,Asia,Wet Season
2020-11-04,Indonesia,,421731,353282.0,14259,11,2020,4,2,Workday,Asia,Wet Season
2020-11-05,Indonesia,,425796,357142.0,14348,11,2020,5,3,Workday,Asia,Wet Season
2020-11-06,Indonesia,,429574,360705.0,14442,11,2020,6,4,Workday,Asia,Wet Season
2020-11-07,Indonesia,,433836,364417.0,14540,11,2020,7,5,Weekend,Asia,Wet Season
2020-11-08,Indonesia,,437716,368298.0,14614,11,2020,8,6,Weekend,Asia,Wet Season
2020-11-09,Indonesia,,440569,372266.0,14689,11,2020,9,0,Workday,Asia,Wet Season
2020-11-10,Indonesia,,444348,375741.0,14761,11,2020,10,1,Workday,Asia,Wet Season
